0.00397306	0.00461379	0.00464787	0.00465685	0.00466308	0.00459862	0.00472631	0.00461956	0.00460383	0.00450568	0.00338629	-0.00209173	-0.00929835	-0.018257	-0.0294106
0.00419198	0.00488338	0.00492161	0.00493059	0.00493692	0.00487239	0.00499981	0.00488989	0.00486791	0.00474503	0.00323798	-0.00244826	-0.009489	-0.0183156	-0.0294038
0.00441074	0.00515834	0.00520131	0.00521029	0.00521673	0.00515211	0.0052792	0.00516536	0.00513563	0.00497484	0.00302399	-0.00274461	-0.00966061	-0.0183672	-0.0293896
0.00462098	0.00543042	0.00547879	0.00548777	0.00549433	0.00542959	0.00555627	0.0054377	0.00539858	0.00518026	0.00275186	-0.00300065	-0.00981882	-0.0184202	-0.029378
0.00481644	0.00569326	0.00574777	0.00575676	0.00576344	0.00569858	0.00582475	0.00570064	0.00565045	0.00534709	0.00243579	-0.00323607	-0.00996925	-0.0184799	-0.0293768
0.00499196	0.00594135	0.00600282	0.00601182	0.00601861	0.00595361	0.00607921	0.00594877	0.00588593	0.00546148	0.00209168	-0.00346771	-0.0101188	-0.0185504	-0.0293918
0.00514278	0.00616938	0.00623867	0.00624769	0.0062546	0.00618945	0.0063144	0.00617693	0.00610001	0.00551046	0.00173296	-0.00370818	-0.0102754	-0.0186363	-0.0294276
0.00526414	0.0063718	0.00644983	0.00645887	0.0064659	0.00640059	0.00652483	0.00637974	0.00628752	0.00548281	0.00136775	-0.00396606	-0.0104477	-0.0187429	-0.0294889
0.00535167	0.00654323	0.00663095	0.00664001	0.00664716	0.00658168	0.00670517	0.00655196	0.00644343	0.0053705	0.00099836	-0.00424678	-0.0106436	-0.0188759	-0.02958
0.00540256	0.00667969	0.00677804	0.00678712	0.00679439	0.00672873	0.00685144	0.00668974	0.00656405	0.00517041	0.000623061	-0.00455319	-0.0108688	-0.0190399	-0.0297043
0.00541727	0.00678034	0.00689026	0.00689937	0.00690676	0.00684092	0.00696281	0.00679232	0.00664876	0.00488603	0.000239066	-0.00488497	-0.0111248	-0.0192367	-0.0298625
0.00540034	0.00684853	0.0069709	0.00698005	0.00698756	0.00692153	0.00704257	0.00686306	0.00670101	0.00452759	-0.000155073	-0.00523832	-0.0114087	-0.0194634	-0.0300516
0.0053593	0.00689081	0.00702647	0.00703565	0.00704328	0.00697707	0.00709724	0.00690855	0.00672738	0.00411003	-0.000558803	-0.00560702	-0.011714	-0.019714	-0.0302659
0.00530351	0.00691588	0.00706559	0.00707483	0.00708257	0.00701617	0.00713546	0.00693745	0.00673655	0.00365065	-0.000969202	-0.00598335	-0.0120321	-0.0199801	-0.0304973
0.00524363	0.00693408	0.00709859	0.00710787	0.00711574	0.00704915	0.00716754	0.00696012	0.00673887	0.00316773	-0.00138043	-0.00635826	-0.0123533	-0.0202519	-0.0307363
0.00519051	0.00695637	0.00713636	0.00714571	0.00715369	0.0070869	0.00720439	0.00698751	0.0067453	0.002679	-0.00178442	-0.00672232	-0.0126674	-0.0205187	-0.0309727
0.00515345	0.00699241	0.0071886	0.00719801	0.00720611	0.00713912	0.0072557	0.00702934	0.00676556	0.00219967	-0.00217298	-0.00706734	-0.0129654	-0.0207715	-0.0311974
0.00513871	0.00704912	0.00726223	0.00727172	0.00727993	0.00721274	0.00732841	0.00709258	0.00680669	0.00174095	-0.00253959	-0.00738766	-0.0132408	-0.0210037	-0.0314042
0.00514964	0.00713063	0.00736144	0.00737101	0.00737934	0.00731193	0.0074267	0.00718146	0.00687294	0.00131019	-0.0028799	-0.00768004	-0.01349	-0.0212118	-0.0315894
0.00518772	0.00723925	0.00748862	0.00749828	0.00750673	0.0074391	0.00755296	0.00729839	0.0069668	0.000912135	-0.00319106	-0.00794266	-0.0137108	-0.021394	-0.0317513
0.00525367	0.0073766	0.00764547	0.00765523	0.0076638	0.00759593	0.0077089	0.00744507	0.00709	0.000550101	-0.00347082	-0.00817412	-0.0139018	-0.0215492	-0.031889
0.00534777	0.00754386	0.0078333	0.00784316	0.00785186	0.00778375	0.00789582	0.0076228	0.00724385	0.00022646	-0.00371739	-0.00837327	-0.0140621	-0.0216768	-0.0320021
0.00546913	0.00774105	0.00805226	0.00806224	0.00807107	0.00800271	0.00811388	0.00783169	0.00742845	-5.80E-05	-0.00393026	-0.00854013	-0.0141919	-0.0217771	-0.0320914
0.00561418	0.00796552	0.00829983	0.00830995	0.00831892	0.00825029	0.00836056	0.00806916	0.00764117	-0.000305601	-0.00411177	-0.00867744	-0.0142943	-0.0218533	-0.03216
0.00577584	0.0082109	0.00856984	0.0085801	0.00858921	0.00852029	0.00862966	0.00832895	0.00787569	-0.000522371	-0.00426804	-0.00879164	-0.0143758	-0.0219121	-0.032215
0.00594442	0.00846798	0.0088532	0.00886363	0.00887288	0.00880367	0.00891211	0.00860191	0.00812282	-0.000717465	-0.00440818	-0.00889209	-0.0144461	-0.021963	-0.0322659
0.00610992	0.00872685	0.00914013	0.00915075	0.00916015	0.00909063	0.00919812	0.00887819	0.00837267	-0.0009008	-0.00454207	-0.00898888	-0.0145153	-0.0220162	-0.0323228
0.00626395	0.00897886	0.00942211	0.00943293	0.00944249	0.00937263	0.00947915	0.0091492	0.00861662	-0.00108108	-0.00467842	-0.00909084	-0.0145923	-0.0220805	-0.0323944
0.00640039	0.00921732	0.0096925	0.00970356	0.00971328	0.00964307	0.00974858	0.00940825	0.00884799	-0.00126507	-0.00482405	-0.00920489	-0.014684	-0.0221629	-0.0324873
0.0065148	0.00943699	0.00994611	0.00995743	0.00996733	0.00989675	0.0100012	0.00965011	0.00906154	-0.00145815	-0.00498434	-0.00933651	-0.014796	-0.0222686	-0.0326065
0.00660356	0.0096332	0.0101783	0.0101899	0.0102	0.010129	0.0102324	0.00987011	0.00925258	-0.00166518	-0.00516412	-0.00949062	-0.0149331	-0.0224026	-0.0327564
0.00666325	0.00980137	0.0103844	0.0103964	0.0104066	0.0103353	0.0104375	0.0100636	0.00941642	-0.00189105	-0.00536819	-0.0096721	-0.0151002	-0.0225693	-0.0329413
0.0066911	0.00993736	0.0105603	0.0105726	0.0105831	0.0105113	0.0106124	0.0102264	0.00954879	-0.00214037	-0.00560093	-0.00988539	-0.0153018	-0.0227733	-0.033165
0.00668625	0.0100389	0.0107035	0.0107163	0.0107269	0.0106547	0.0107545	0.010356	0.0096472	-0.002416	-0.00586489	-0.0101331	-0.0155405	-0.0230167	-0.0334296
0.00665113	0.0101071	0.010815	0.0108282	0.0108391	0.0107664	0.010865	0.0104533	0.00971244	-0.00271762	-0.00615932	-0.0104145	-0.0158154	-0.0232986	-0.0337337
0.00659179	0.0101468	0.0108995	0.0109132	0.0109243	0.0108511	0.0109484	0.0105232	0.00974913	-0.00304116	-0.00647967	-0.0107249	-0.016122	-0.0236143	-0.0340722
0.00651685	0.010166	0.0109648	0.010979	0.0109902	0.0109166	0.0110125	0.0105732	0.00976483	-0.00337968	-0.00681846	-0.0110569	-0.0164527	-0.023956	-0.0344369
0.00643605	0.0101741	0.01102	0.0110348	0.0110462	0.0109721	0.0110666	0.0106126	0.00976865	-0.00372472	-0.00716666	-0.0114013	-0.0167982	-0.0243141	-0.0348184
0.00635902	0.0101807	0.0110748	0.0110902	0.0111019	0.0110273	0.0111202	0.0106511	0.0097701	-0.00406742	-0.00751486	-0.0117485	-0.0171489	-0.024679	-0.0352063
0.00629448	0.0101951	0.0111383	0.0111545	0.0111664	0.0110912	0.0111826	0.0106976	0.00977823	-0.0043994	-0.00785414	-0.0120894	-0.0174956	-0.0250412	-0.0355913
0.00624946	0.0102251	0.0112184	0.0112353	0.0112474	0.0111718	0.0112615	0.0107601	0.00980084	-0.0047135	-0.00817678	-0.012416	-0.0178301	-0.0253923	-0.0359647
0.00622885	0.0102765	0.0113209	0.0113386	0.0113509	0.0112748	0.0113628	0.0108445	0.00984388	-0.00500436	-0.00847692	-0.0127223	-0.0181462	-0.0257261	-0.0363201
0.00623539	0.0103532	0.0114497	0.0114682	0.0114808	0.0114041	0.0114904	0.0109547	0.00991148	-0.00526841	-0.00875051	-0.013004	-0.0184395	-0.0260377	-0.0366526
0.0062702	0.0104573	0.0116072	0.0116267	0.0116394	0.0115622	0.0116467	0.0110933	0.0100063	-0.00550349	-0.00899496	-0.0132582	-0.0187068	-0.0263239	-0.0369588
0.00633305	0.0105899	0.0117945	0.0118148	0.0118278	0.0117501	0.0118327	0.0112614	0.0101296	-0.0057086	-0.00920888	-0.0134832	-0.0189462	-0.0265827	-0.0372365
0.00642246	0.0107503	0.0120112	0.0120325	0.0120458	0.0119674	0.0120482	0.011459	0.0102818	-0.00588394	-0.00939209	-0.0136785	-0.0191571	-0.0268131	-0.0374849
0.00653543	0.0109367	0.0122555	0.012278	0.0122914	0.0122125	0.0122914	0.0116844	0.0104613	-0.00603125	-0.00954599	-0.0138454	-0.0193404	-0.0270159	-0.0377045
0.00666699	0.0111449	0.0125236	0.0125472	0.0125609	0.0124814	0.0125585	0.0119337	0.0106646	-0.00615438	-0.00967416	-0.0139872	-0.0194991	-0.027194	-0.0378981
0.00681005	0.0113683	0.0128091	0.0128339	0.0128478	0.0127677	0.0128429	0.0122009	0.0108858	-0.00625962	-0.00978266	-0.0141095	-0.0196389	-0.0273529	-0.0380712
0.00695597	0.0115986	0.0131038	0.0131298	0.0131439	0.0130633	0.0131367	0.0124778	0.011117	-0.00635523	-0.00987966	-0.0142204	-0.0197674	-0.0275	-0.0382311
0.00709582	0.0118268	0.0133987	0.0134261	0.0134404	0.0133592	0.0134309	0.0127555	0.0113494	-0.00645025	-0.00997427	-0.0143287	-0.0198932	-0.0276438	-0.0383863
0.00722177	0.0120445	0.0136855	0.0137144	0.013729	0.0136472	0.0137171	0.0130257	0.0115748	-0.00655312	-0.0100752	-0.0144427	-0.0200245	-0.0277922	-0.038545
0.00732785	0.0122449	0.0139576	0.013988	0.0140029	0.0139204	0.0139887	0.0132816	0.0117866	-0.00667074	-0.0101898	-0.0145696	-0.0201681	-0.0279521	-0.0387137
0.0074099	0.0124228	0.0142096	0.0142417	0.0142568	0.0141737	0.0142403	0.0135178	0.0119794	-0.00680846	-0.0103242	-0.0147152	-0.0203297	-0.0281288	-0.0388979
0.00746495	0.0125739	0.0144372	0.014471	0.0144864	0.0144027	0.0144677	0.01373	0.012149	-0.00697054	-0.0104835	-0.0148844	-0.0205138	-0.0283269	-0.0391019
0.00749081	0.0126948	0.0146366	0.0146724	0.0146881	0.0146038	0.0146672	0.0139145	0.0122916	-0.00716038	-0.010672	-0.0150814	-0.0207244	-0.0285501	-0.0393295
0.00748641	0.0127829	0.0148053	0.0148432	0.0148591	0.0147743	0.014836	0.0140684	0.0124047	-0.00738024	-0.010893	-0.0153096	-0.0209647	-0.0288014	-0.0395834
0.00745258	0.0128378	0.0149424	0.0149826	0.0149988	0.0149133	0.0149736	0.014191	0.0124875	-0.00763025	-0.0111475	-0.0155701	-0.0212355	-0.0290815	-0.0398645
0.00739282	0.0128617	0.0150499	0.0150926	0.015109	0.0150229	0.0150817	0.0142845	0.0125422	-0.0079076	-0.0114334	-0.015861	-0.0215348	-0.0293881	-0.0401705
0.00731343	0.0128601	0.0151329	0.0151783	0.0151951	0.0151083	0.0151657	0.0143539	0.0125741	-0.00820628	-0.0117452	-0.016177	-0.0218575	-0.0297161	-0.0404962
0.00722266	0.0128408	0.015199	0.0152473	0.0152643	0.015177	0.015233	0.014407	0.0125911	-0.00851796	-0.0120747	-0.0165104	-0.0221957	-0.0300574	-0.0408338
0.00712943	0.0128127	0.0152568	0.0153083	0.0153256	0.0152376	0.0152924	0.0144525	0.0126021	-0.00883319	-0.0124124	-0.0168521	-0.0225405	-0.0304033	-0.0411746
0.00704208	0.0127844	0.015315	0.0153698	0.0153873	0.0152988	0.0153523	0.0144991	0.0126157	-0.00914279	-0.012749	-0.017193	-0.022883	-0.0307449	-0.0415098
0.0069676	0.0127638	0.015381	0.0154393	0.0154572	0.015368	0.0154205	0.0145546	0.0126397	-0.00943871	-0.0130759	-0.0175248	-0.0232153	-0.0310745	-0.0418321
0.00691136	0.012757	0.0154612	0.0155233	0.0155415	0.0154517	0.0155031	0.0146253	0.0126807	-0.00971432	-0.013386	-0.0178406	-0.0235307	-0.0313859	-0.0421352
0.0068771	0.012769	0.0155604	0.0156265	0.015645	0.0155546	0.0156051	0.014716	0.0127436	-0.00996452	-0.0136738	-0.0181351	-0.0238242	-0.031674	-0.0424147
0.00686713	0.012803	0.0156821	0.0157525	0.0157713	0.0156803	0.0157301	0.0148305	0.0128322	-0.0101855	-0.013935	-0.0184039	-0.0240919	-0.0319356	-0.0426675
0.00688239	0.0128613	0.0158286	0.0159035	0.0159226	0.0158311	0.0158801	0.014971	0.0129491	-0.0103747	-0.014167	-0.0186445	-0.0243312	-0.0321683	-0.0428917
0.00692248	0.0129445	0.0160008	0.0160805	0.0160999	0.0160078	0.0160563	0.0151385	0.0130956	-0.0105309	-0.0143683	-0.0188553	-0.0245408	-0.0323713	-0.0430868
0.00698549	0.0130517	0.0161979	0.0162827	0.0163025	0.0162098	0.0162578	0.0153324	0.0132713	-0.0106543	-0.0145393	-0.0190365	-0.0247213	-0.0325453	-0.0432538
0.00706784	0.0131803	0.0164175	0.0165077	0.0165278	0.0164345	0.0164823	0.0155502	0.013474	-0.0107467	-0.0146823	-0.0191904	-0.0248747	-0.0326928	-0.0433953
0.00716426	0.0133256	0.0166551	0.016751	0.0167714	0.0166776	0.0167252	0.0157876	0.0136999	-0.0108121	-0.0148012	-0.0193209	-0.0250052	-0.0328181	-0.0435159
0.00726799	0.0134812	0.0169045	0.0170065	0.0170273	0.0169329	0.0169806	0.0160385	0.0139429	-0.010856	-0.0149022	-0.0194339	-0.0251189	-0.0329273	-0.0436217
0.00737129	0.0136395	0.0171581	0.0172666	0.0172877	0.0171928	0.0172406	0.0162954	0.0141956	-0.0108855	-0.0149927	-0.019537	-0.025223	-0.033028	-0.0437203
0.00746627	0.0137923	0.0174078	0.0175231	0.0175446	0.0174491	0.0174973	0.0165501	0.01445	-0.0109084	-0.0150805	-0.019638	-0.0253257	-0.0331283	-0.04382
0.00754588	0.0139319	0.0176458	0.0177683	0.0177901	0.0176941	0.0177429	0.016795	0.0146981	-0.0109321	-0.0151736	-0.0197448	-0.0254348	-0.033236	-0.0439284
0.00760454	0.0140518	0.0178654	0.0179955	0.0180178	0.0179212	0.0179706	0.0170233	0.0149331	-0.0109633	-0.0152785	-0.0198642	-0.0255571	-0.0333579	-0.0440522
0.00763836	0.0141469	0.0180615	0.0181996	0.0182223	0.0181252	0.0181754	0.0172298	0.0151493	-0.0110076	-0.0154006	-0.0200015	-0.025698	-0.0334995	-0.0441969
0.00764486	0.0142134	0.0182299	0.0183765	0.0183996	0.018302	0.0183531	0.0174105	0.0153425	-0.0110693	-0.015544	-0.0201609	-0.0258619	-0.0336651	-0.0443667
0.00762292	0.0142491	0.018368	0.0185235	0.018547	0.0184489	0.0185011	0.0175625	0.0155093	-0.0111517	-0.0157117	-0.0203456	-0.0260518	-0.0338578	-0.0445646
0.00757296	0.0142531	0.0184746	0.0186394	0.0186633	0.0185647	0.018618	0.0176845	0.0156482	-0.0112568	-0.0159051	-0.0205568	-0.0262692	-0.0340791	-0.044792
0.00749727	0.0142264	0.0185504	0.018725	0.0187494	0.0186503	0.0187048	0.0177774	0.0157596	-0.0113842	-0.0161235	-0.0207941	-0.0265137	-0.0343285	-0.0450485
0.00740035	0.0141729	0.0185986	0.0187836	0.0188084	0.0187088	0.0187647	0.0178442	0.0158464	-0.0115316	-0.0163638	-0.0210543	-0.0267822	-0.034603	-0.0453309
0.00728878	0.0140986	0.0186249	0.0188209	0.0188461	0.0187461	0.0188033	0.0178906	0.0159144	-0.0116936	-0.0166206	-0.0213319	-0.0270692	-0.0348969	-0.0456337
0.00717054	0.0140113	0.0186369	0.0188445	0.0188701	0.0187696	0.0188283	0.0179243	0.0159708	-0.0118633	-0.0168864	-0.0216194	-0.0273671	-0.0352029	-0.0459494
0.00705393	0.0139197	0.0186429	0.0188626	0.0188887	0.0187878	0.018848	0.0179534	0.016024	-0.012033	-0.017153	-0.0219087	-0.0276678	-0.0355126	-0.0462695
0.0069465	0.013832	0.0186509	0.0188835	0.01891	0.0188087	0.0188705	0.017986	0.0160818	-0.0121951	-0.0174127	-0.0221919	-0.0279633	-0.0358183	-0.0465862
0.00685443	0.0137553	0.0186677	0.018914	0.018941	0.0188392	0.0189027	0.018029	0.0161512	-0.0123433	-0.017659	-0.0224623	-0.0282471	-0.036113	-0.0468923
0.00678239	0.0136953	0.0186993	0.0189601	0.0189875	0.0188853	0.0189505	0.018088	0.0162376	-0.0124727	-0.0178866	-0.0227146	-0.0285136	-0.0363913	-0.0471822
0.00673369	0.0136565	0.0187499	0.0190261	0.019054	0.0189514	0.0190183	0.0181675	0.0163452	-0.0125794	-0.0180916	-0.022945	-0.0287589	-0.0366491	-0.0474517
0.00671044	0.0136424	0.018823	0.0191156	0.0191439	0.019041	0.0191096	0.0182707	0.016477	-0.012661	-0.0182714	-0.0231506	-0.0289801	-0.0368833	-0.0476976
0.00671357	0.0136549	0.0189209	0.0192309	0.0192597	0.0191564	0.0192268	0.0183998	0.0166347	-0.0127162	-0.0184245	-0.0233299	-0.0291756	-0.0370923	-0.047918
0.00674263	0.013695	0.0190444	0.0193728	0.0194021	0.0192984	0.0193706	0.0185555	0.0168187	-0.0127452	-0.018551	-0.023483	-0.0293453	-0.0372758	-0.0481124
0.00679558	0.0137615	0.0191926	0.0195407	0.0195705	0.0194664	0.0195404	0.0187367	0.0170274	-0.01275	-0.0186527	-0.0236115	-0.0294908	-0.0374351	-0.0482823
0.00686874	0.0138518	0.0193629	0.0197319	0.0197622	0.0196578	0.0197334	0.0189408	0.0172577	-0.0127345	-0.018733	-0.0237189	-0.0296153	-0.0375736	-0.0484306
0.00695685	0.0139614	0.0195509	0.0199421	0.0199729	0.0198681	0.0199454	0.019163	0.0175044	-0.0127041	-0.0187973	-0.0238104	-0.0297242	-0.0376963	-0.0485624
0.00705348	0.0140841	0.0197505	0.0201654	0.0201967	0.0200916	0.0201704	0.0193975	0.0177611	-0.0126662	-0.0188521	-0.0238928	-0.0298241	-0.0378096	-0.0486841
0.00715159	0.0142131	0.0199549	0.0203949	0.0204268	0.0203213	0.0204016	0.019637	0.0180201	-0.0126287	-0.0189052	-0.0239736	-0.0299223	-0.0379211	-0.0488031
0.0072442	0.0143413	0.0201569	0.0206236	0.020656	0.0205502	0.0206318	0.0198745	0.0182739	-0.0126	-0.0189644	-0.0240607	-0.0300268	-0.0380383	-0.048927
0.00732504	0.0144619	0.0203494	0.0208446	0.0208776	0.0207715	0.0208543	0.0201028	0.018515	-0.0125881	-0.0190369	-0.0241613	-0.0301447	-0.0381686	-0.0490632
0.00738905	0.0145691	0.0205266	0.021052	0.0210857	0.0209792	0.0210631	0.020316	0.0187371	-0.0126001	-0.0191291	-0.0242819	-0.0302825	-0.0383182	-0.049218
0.00743267	0.0146586	0.0206837	0.0212412	0.0212755	0.0211687	0.0212536	0.0205093	0.0189353	-0.0126415	-0.0192461	-0.0244274	-0.0304451	-0.0384921	-0.0493963
0.00745389	0.0147273	0.0208172	0.0214089	0.0214438	0.0213367	0.0214225	0.0206795	0.0191061	-0.0127166	-0.019391	-0.0246013	-0.0306359	-0.0386936	-0.0496015
0.00745221	0.0147737	0.0209251	0.0215532	0.0215889	0.0214814	0.0215679	0.0208246	0.0192476	-0.0128276	-0.0195659	-0.0248051	-0.0308566	-0.0389246	-0.0498354
0.00742872	0.014798	0.0210072	0.021674	0.0217104	0.0216026	0.0216897	0.0209446	0.0193598	-0.0129753	-0.0197704	-0.0250389	-0.0311071	-0.0391849	-0.0500979
0.00738623	0.0148022	0.0210648	0.0217729	0.02181	0.021702	0.0217895	0.0210411	0.0194448	-0.013158	-0.0200026	-0.0253005	-0.0313853	-0.0394724	-0.0503869
0.00732933	0.0147903	0.0211016	0.0218536	0.0218915	0.0217831	0.0218711	0.021118	0.0195065	-0.0133721	-0.0202582	-0.0255855	-0.0316869	-0.0397828	-0.0506982
0.00726398	0.0147682	0.0211226	0.0219214	0.0219601	0.0218515	0.0219397	0.0211807	0.0195509	-0.0136119	-0.0205313	-0.0258878	-0.0320056	-0.0401101	-0.0510255
0.00719703	0.0147426	0.0211344	0.021983	0.0220226	0.0219137	0.0220021	0.0212362	0.0195853	-0.0138703	-0.0208145	-0.0261998	-0.0323341	-0.0404465	-0.0513614
0.00713539	0.014721	0.0211439	0.0220454	0.022086	0.0219768	0.0220654	0.0212916	0.0196173	-0.0141397	-0.0211	-0.0265137	-0.032664	-0.0407841	-0.0516976
0.00708519	0.01471	0.0211574	0.0221153	0.0221569	0.0220474	0.0221362	0.021354	0.0196544	-0.0144125	-0.0213805	-0.0268216	-0.0329879	-0.0411151	-0.0520265
0.00705128	0.0147155	0.0211807	0.0221983	0.0222411	0.0221313	0.0222202	0.021429	0.0197027	-0.0146823	-0.0216498	-0.0271171	-0.0332988	-0.0414327	-0.0523412
0.0070371	0.0147417	0.0212178	0.0222988	0.0223428	0.0222328	0.0223218	0.0215215	0.0197673	-0.0149436	-0.0219027	-0.0273946	-0.0335913	-0.0417314	-0.052636
0.00704488	0.0147919	0.0212722	0.0224201	0.0224655	0.0223553	0.0224444	0.0216349	0.0198521	-0.0151921	-0.0221354	-0.0276502	-0.0338611	-0.0420065	-0.0529065
0.00707565	0.0148681	0.0213459	0.0225644	0.0226114	0.022501	0.0225903	0.0217717	0.0199598	-0.0154245	-0.0223452	-0.0278807	-0.034105	-0.042255	-0.0531494
0.00712925	0.0149711	0.0214399	0.0227328	0.0227815	0.0226709	0.0227603	0.021933	0.020092	-0.0156386	-0.0225306	-0.0280845	-0.0343211	-0.0424749	-0.0533628
0.00720423	0.0151003	0.021554	0.0229249	0.0229754	0.0228647	0.0229544	0.0221188	0.0202488	-0.015834	-0.0226914	-0.0282614	-0.034509	-0.0426655	-0.053546
0.00729766	0.0152533	0.0216862	0.0231387	0.0231914	0.0230805	0.0231705	0.0223272	0.0204287	-0.0160114	-0.0228293	-0.0284129	-0.0346702	-0.0428283	-0.0537005
